date,open,high,low,close,volume,factor,vwap
2018-10-17,4311.0499,4334.627,4192.8248,4292.1965,7124790700.0,1.0,7.2012784611343035
2018-10-18,4260.0135,4260.0135,4143.1681,4149.4442,7159153300.0,1.0,6.5542497985062
2018-10-19,4080.1239,4243.9698,4066.2674,4241.2335,7723095300.0,1.0,6.793529030905523
2018-10-22,4279.7557,4491.3105,4279.7557,4452.7369,11187443000.0,1.0,7.037705676176406
2018-10-23,4448.9108,4469.5724,4352.6577,4379.0558,9307805200.0,1.0,6.980475087402989
2018-10-24,4358.8712,4424.9071,4340.6602,4377.5508,7524089200.0,1.0,6.869123446994754
2018-10-25,4245.2967,4353.777,4223.3208,4345.3271,8096954100.0,1.0,6.681025707555882
2018-10-26,4374.4581,4412.2316,4342.2077,4359.4744,8261754400.0,1.0,6.64346223315474
2018-10-29,4341.9064,4345.0228,4275.7242,4296.699,6621137400.0,1.0,6.846875802939839
2018-10-30,4284.3586,4358.4683,4226.5918,4336.6497,7621092300.0,1.0,6.875805170474054
2018-10-31,4342.1132,4424.5047,4337.533,4400.6132,8616253000.0,1.0,6.799780792648498
2018-11-01,4428.8588,4493.5989,4425.1536,4428.7364,10184154400.0,1.0,7.123274071826719
2018-11-02,4490.6336,4564.1771,4483.9776,4564.1771,11582647900.0,1.0,7.295453211955101
2018-11-05,4557.9177,4620.7134,4529.4437,4598.2011,12238285800.0,1.0,6.994367293497918
2018-11-06,4585.5754,4603.7844,4543.7119,4603.1086,10358747000.0,1.0,6.783046773707284
2018-11-07,4604.8727,4650.3628,4589.3182,4592.8355,11422887700.0,1.0,6.839873420448666
2018-11-08,4617.9117,4628.265,4568.6676,4572.3781,10245734500.0,1.0,6.543446293381895
2018-11-09,4553.2123,4596.761,4542.577,4561.2128,8858860400.0,1.0,6.529893793111357
2018-11-12,4560.8602,4697.3459,4556.2991,4697.3459,11854624400.0,1.0,6.669036360949572
2018-11-13,4648.5621,4816.8396,4639.5845,4790.4482,17346364600.0,1.0,6.3803334494652555
2018-11-14,4784.8588,4848.0583,4776.7874,4791.2259,15864518300.0,1.0,6.4451282292636645
2018-11-15,4790.335,4871.0891,4788.2095,4871.0891,14033137200.0,1.0,7.0013779903755236
2018-11-16,4880.8667,4946.7918,4867.0758,4923.9862,15718806400.0,1.0,7.182005731872873
2018-11-19,4924.291,4942.4919,4877.9528,4942.4919,14806178900.0,1.0,7.063990720725386
2018-11-20,4899.3184,4923.6391,4808.4108,4811.8817,14640450100.0,1.0,7.31132724519173
2018-11-21,4754.2341,4848.7333,4746.6789,4847.0361,12395381900.0,1.0,7.17166923860571
2018-11-22,4858.4819,4878.0956,4831.0903,4850.1307,11654161300.0,1.0,7.11488590560352
2018-11-23,4840.9414,4841.401,4624.4766,4642.1171,13402341100.0,1.0,6.761252576014499
2018-11-26,4631.4188,4677.9629,4610.5842,4633.7314,9237920300.0,1.0,7.037799486535947
2018-11-27,4662.3261,4693.8288,4636.9628,4671.6439,9359030400.0,1.0,6.96125670015988
2018-11-28,4669.6567,4728.5759,4607.611,4728.5759,10861888800.0,1.0,6.963562786980474
2018-11-29,4746.6289,4758.2518,4617.3483,4617.3483,11050950800.0,1.0,7.083177139110962
2018-11-30,4604.2688,4654.5266,4549.4405,4648.1837,9593184700.0,1.0,6.937396735830594
2018-12-03,4762.9635,4820.2064,4742.4694,4802.2933,12938589300.0,1.0,7.436350643806277
2018-12-04,4793.321,4846.1695,4782.9455,4846.1695,11912708700.0,1.0,7.2101824295426615
2018-12-05,4750.5524,4846.7498,4734.9793,4816.9916,11694757700.0,1.0,7.223949503802032
2018-12-06,4796.4052,4814.7129,4724.5306,4730.9128,10849249000.0,1.0,7.351086634014944
2018-12-07,4738.1677,4755.3343,4711.3577,4731.9019,8794634900.0,1.0,7.321304950589819
2018-12-10,4698.5474,4711.3222,4660.7346,4676.6151,8148405400.0,1.0,7.202798915846774
2018-12-11,4691.5914,4720.4692,4685.2972,4720.4692,7931538100.0,1.0,7.142937563018199
2018-12-12,4733.0709,4740.9905,4706.3945,4718.8217,8086911200.0,1.0,7.060100696048202
2018-12-13,4727.4637,4791.0046,4698.3726,4763.7167,9575691200.0,1.0,7.174953930949652
2018-12-14,4755.0163,4756.2145,4638.9234,4641.8881,9900454400.0,1.0,7.115063212351142
2018-12-17,4623.1283,4634.0252,4569.5696,4627.2282,7574956200.0,1.0,7.680912162237981
2018-12-18,4602.3975,4634.753,4553.3575,4596.61,7234622300.0,1.0,7.58440250170351
2018-12-19,4601.3682,4604.9383,4525.062,4533.3964,6912025000.0,1.0,7.538383548381263
2018-12-20,4523.9695,4560.3361,4509.5666,4550.5973,7038223800.0,1.0,7.560916968141877
2018-12-21,4536.5688,4543.8693,4484.5626,4517.7798,6964065100.0,1.0,7.563008374519646
2018-12-24,4511.2152,4558.349,4501.063,4558.3174,6608187000.0,1.0,7.881388089501704
2018-12-25,4512.2863,4522.8805,4403.0631,4514.6175,9303586000.0,1.0,7.29257168536949
2018-12-26,4509.3233,4531.1132,4487.7854,4494.4975,7671039000.0,1.0,7.702607302869924
2018-12-27,4553.7154,4561.9185,4424.6531,4424.6531,8099668900.0,1.0,7.547787867106519
2018-12-28,4429.0409,4454.965,4396.3683,4430.0238,7152888900.0,1.0,7.676789158153987
2019-01-02,4436.7451,4444.4363,4399.5882,4408.5252,6627224000.0,1.0,7.721421758491942
2019-01-03,4404.3109,4446.0301,4375.8562,4376.8582,8049498000.0,1.0,7.449373725790105
2019-01-04,4338.0585,4497.9089,4326.3269,4497.8933,10347081200.0,1.0,7.210177119514632
2019-01-07,4523.2301,4598.634,4515.9954,4594.1482,11455361800.0,1.0,7.34521305097496
2019-01-08,4586.8352,4596.798,4567.2876,4585.0325,10741102300.0,1.0,7.188459455041221
2019-01-09,4588.6932,4654.7735,4578.4537,4594.7385,12317385800.0,1.0,7.3329747782195795
2019-01-10,4592.7443,4619.8245,4571.0943,4582.4828,10648293900.0,1.0,7.196596533459694
2019-01-11,4585.2214,4621.6142,4575.6381,4621.6108,10412423600.0,1.0,7.281517742516737
2019-01-14,4621.6953,4625.5586,4580.5415,4594.1901,10173812000.0,1.0,7.076365793667113
2019-01-15,4583.5479,4644.1664,4569.1443,4644.1664,10156223700.0,1.0,7.273980539341606
2019-01-16,4644.2261,4669.63,4632.0697,4637.1968,10221963000.0,1.0,7.586544178843144
2019-01-17,4632.2749,4639.7859,4590.3095,4595.4901,10344010500.0,1.0,7.221243752701141
2019-01-18,4596.2534,4627.6603,4576.7701,4626.4129,10917522500.0,1.0,6.9707803972925175
2019-01-21,4629.7869,4668.478,4624.6469,4655.1105,10007606400.0,1.0,7.316624200168384
2019-01-22,4651.0338,4651.096,4589.3675,4603.2028,9712104100.0,1.0,7.147861010262441
2019-01-23,4590.6933,4609.6843,4580.625,4609.6722,8517290100.0,1.0,7.2205214052765445
2019-01-24,4613.9337,4651.0183,4591.8034,4635.7473,9905679700.0,1.0,7.57248039445491
2019-01-25,4634.0644,4651.3213,4606.8698,4607.9448,9992719000.0,1.0,7.495934987864664
2019-01-28,4629.4281,4640.6204,4565.7923,4570.3992,9048799900.0,1.0,7.531063403556973
2019-01-29,4557.812,4558.047,4419.4041,4490.0512,9671803600.0,1.0,7.056522725192641
2019-01-30,4464.7984,4492.6583,4422.3586,4423.1355,7448897800.0,1.0,7.118209440596702
2019-01-31,4408.1102,4441.4156,4328.9226,4355.7359,9457219400.0,1.0,6.683097436863948
2019-02-01,4369.2712,4482.9853,4369.2712,4482.9853,7771265900.0,1.0,7.147082190174448
2019-02-11,4497.5304,4611.8298,4497.5304,4611.8298,9267257700.0,1.0,7.576741824391049
2019-02-12,4611.8547,4685.1295,4604.1,4675.7918,11233101200.0,1.0,7.3559148303586905
2019-02-13,4679.6917,4766.1787,4672.7842,4759.8256,13630586500.0,1.0,7.631026373663378
2019-02-14,4758.5058,4801.0926,4741.5232,4780.0441,12283560100.0,1.0,7.718861106480034
2019-02-15,4772.9847,4805.7974,4763.7635,4773.5144,12521237100.0,1.0,7.590776116442999
2019-02-18,4805.3299,4942.8759,4805.3299,4942.8759,16485188500.0,1.0,7.679961057709471
2019-02-19,4964.2187,4988.2604,4897.2322,4963.7511,19235806500.0,1.0,7.524447799524288
2019-02-20,4958.8912,4971.1274,4906.6291,4967.0394,16521607000.0,1.0,7.323434133314029
2019-02-21,4957.6297,5046.622,4930.9725,4947.658,19094430000.0,1.0,7.694020430041641
2019-02-22,4935.437,5059.5092,4932.203,5059.5092,17859898200.0,1.0,7.792715638155205
2019-02-25,5129.4665,5324.5153,5120.4669,5324.2471,27981198900.0,1.0,7.904825015700096
2019-02-26,5335.3838,5438.8791,5273.9005,5323.7574,30107973800.0,1.0,7.898606565912449
2019-02-27,5312.5637,5391.8684,5245.4091,5310.2745,24946198900.0,1.0,7.9924350984790715
